0050_G2A4E7S0C2_HJH_001003|소원을 모두 풀어준 그는 떠나기로 마음 먹었습니다.|소원을 모두 풀어준 그는 떠나기로 마음 먹었습니다.
0050_G2A4E7S0C2_HJH_001554|그녀는 자기가 아기를 가졌다는 것을 알았습니다.|그녀는 자기가 아기를 가졌다는 것을 알았습니다.
0050_G2A4E7S0C2_HJH_000916|젊은 감정과 정서를 송두리째 뜯어서 파묻어버리기 위해.|젊은 감정과 정서를 송두리째 뜯어서 파묻어버리기 위해.
0050_G2A4E7S0C2_HJH_000245|내가 일 등이다.|내가 일 등이다.
0050_G2A4E7S0C2_HJH_000513|음악회에 가려는 것처럼 대답했습니다.|음악회에 가려는 것처럼 대답했습니다.
0050_G2A4E7S0C2_HJH_000945|화병에 꽂아주고 맛있는 것도 사주었다.|화병에 꽂아주고 맛있는 것도 사주었다.
0050_G2A4E7S0C2_HJH_001774|어슬렁 어슬렁 컴컴한 산길로 영감님이 오지 않습니까.|어슬렁 어슬렁 컴컴한 산길로 영감님이 오지 않습니까.
0050_G2A4E7S0C2_HJH_000422|목걸이를 손에 쥐고 만지작거렸습니다.|목걸이를 손에 쥐고 만지작거렸습니다.
0050_G2A4E7S0C2_HJH_001270|왜 포기를 몰라.|왜 포기를 몰라.
0050_G2A4E7S0C2_HJH_000080|저녁 안으로 집에 돌아갈 텐데, 울지 마라.|저녁 안으로 집에 돌아갈 텐데, 울지 마라.
0050_G2A4E7S0C2_HJH_000185|정각이 되었다.|정각이 되었다.
0050_G2A4E7S0C2_HJH_001930|방에 있는 오라버니를 가리켜 말했다.|방에 있는 오라버니를 가리켜 말했다.
0050_G2A4E7S0C2_HJH_001011|스스로 원하여 병자를 다루는 직업을 선택했던 어머니가 아니었던가.|스스로 원하여 병자를 다루는 직업을 선택했던 어머니가 아니었던가.
0050_G2A4E7S0C2_HJH_001280|몇 해 동안 숨겨왔었다.|몇 해 동안 숨겨왔었다.
0050_G2A4E7S0C2_HJH_000793|나는 다시 작문 숙제를 받게 되었습니다.|나는 다시 작문 숙제를 받게 되었습니다.
0050_G2A4E7S0C2_HJH_001181|저는 때때로 그 불 붙던 광경을 생각하여 보았습니다.|저는 때때로 그 불 붙던 광경을 생각하여 보았습니다.
0050_G2A4E7S0C2_HJH_001578|기사는 중얼거리면서 물을 들여다보았습니다.|기사는 중얼거리면서 물을 들여다보았습니다.
0050_G2A4E7S0C2_HJH_001249|의자를 가져다주었습니다.|의자를 가져다주었습니다.
0050_G2A4E7S0C2_HJH_000435|그런 농담을 받을 만한 조건이 있었던 것을 짐작하게 되었습니다.|그런 농담을 받을 만한 조건이 있었던 것을 짐작하게 되었습니다.
0050_G2A4E7S0C2_HJH_001928|정색을 하면서 말을 건넸습니다.|정색을 하면서 말을 건넸습니다.
0050_G2A4E7S0C2_HJH_001015|서가란 놈이 죽어 있는 건 알 수 있었습니다.|서가란 놈이 죽어 있는 건 알 수 있었습니다.
0050_G2A4E7S0C2_HJH_000040|마음대로 떠나지 말아요.|마음대로 떠나지 말아요.
0050_G2A4E7S0C2_HJH_000209|하룻밤을 묵고 갈 수는 없겠습니까?|하룻밤을 묵고 갈 수는 없겠습니까?
0050_G2A4E7S0C2_HJH_001381|조용히 대답하였습니다.|조용히 대답하였습니다.
0050_G2A4E7S0C2_HJH_000203|운전수와 안면이 있다.|운전수와 안면이 있다.
0050_G2A4E7S0C2_HJH_000300|지금 일이 있던 때보다는 훨씬 뒤의 일이었습니다.|지금 일이 있던 때보다는 훨씬 뒤의 일이었습니다.
0050_G2A4E7S0C2_HJH_001244|황실에 진심 충성하고 전형적 무사요, 대표적 일본 제국 신민이었다.|황실에 진심 충성하고 전형적 무사요, 대표적 일본 제국 신민이었다.
0050_G2A4E7S0C2_HJH_000748|소녀를 향해 손짓을 했습니다.|소녀를 향해 손짓을 했습니다.
0050_G2A4E7S0C2_HJH_000442|침묵 속에서 의사에 대한 일을 생각해보려고 하였다.|침묵 속에서 의사에 대한 일을 생각해보려고 하였다.
0050_G2A4E7S0C2_HJH_001667|채마밭의 벌레 소리가 어두운 밤에 별빛 같은 느낌을 주었다.|채마밭의 벌레 소리가 어두운 밤에 별빛 같은 느낌을 주었다.
0050_G2A4E7S0C2_HJH_000465|장난삼아 물에 들어가기로 해보았습니다.|장난삼아 물에 들어가기로 해보았습니다.
0050_G2A4E7S0C2_HJH_000375|북악산 밑 백악관도 어둠에서 뚜렷이 그 거체를 나타내고 있다.|북악산 밑 백악관도 어둠에서 뚜렷이 그 거체를 나타내고 있다.
0050_G2A4E7S0C2_HJH_001125|그 애 어머니의 소식은 일절 몰랐습니다.|그 애 어머니의 소식은 일절 몰랐습니다.
0050_G2A4E7S0C2_HJH_001477|광야를 통한 교양만이 참 의미의 대학 교육이다.|광야를 통한 교양만이 참 의미의 대학 교육이다.
0050_G2A4E7S0C2_HJH_001796|성균관예절학교에 출장교육을 위탁하는 화랑초등학교는 올해도 출장교육을 위탁하기로 결정했다.|성균관예절학교에 출장교육을 위탁하는 화랑초등학교는 올해도 출장교육을 위탁하기로 결정했다.
0050_G2A4E7S0C2_HJH_001992|산과 들을 달려 돌아다닙니다.|산과 들을 달려 돌아다닙니다.
0050_G2A4E7S0C2_HJH_000510|문화인인 체 가장을 할 필요도 없는 생활을 하고 싶었다.|문화인인 체 가장을 할 필요도 없는 생활을 하고 싶었다.
0050_G2A4E7S0C2_HJH_001610|마음의 장난감입니다.|마음의 장난감입니다.
0050_G2A4E7S0C2_HJH_000195|할아버지가 타일렀습니다.|할아버지가 타일렀습니다.
0050_G2A4E7S0C2_HJH_000606|장군은 성주를 보았다.|장군은 성주를 보았다.
0050_G2A4E7S0C2_HJH_001377|변변찮은 범죄를 구실로 없애버리는 것은 더 큰 죄악이다.|변변찮은 범죄를 구실로 없애버리는 것은 더 큰 죄악이다.
0050_G2A4E7S0C2_HJH_000276|주정꾼을 부축하여 파출소를 향하였다.|주정꾼을 부축하여 파출소를 향하였다.
0050_G2A4E7S0C2_HJH_000911|그는 빅토리아 시대 후기의 로맨틱한 심미주의를 부활시키고 있는 것이다.|그는 빅토리아 시대 후기의 로맨틱한 심미주의를 부활시키고 있는 것이다.
0050_G2A4E7S0C2_HJH_001647|옷을 입었습니다.|옷을 입었습니다.
0050_G2A4E7S0C2_HJH_000392|저쪽으로 가서 섭니다.|저쪽으로 가서 섭니다.
0050_G2A4E7S0C2_HJH_001768|나를 시험한 사탄 같기도 하였다.|나를 시험한 사탄 같기도 하였다.
0050_G2A4E7S0C2_HJH_000870|효과가 있었나?|효과가 있었나?
0050_G2A4E7S0C2_HJH_001388|가장 놀라운 힘은 선생을 통한 신앙과 사상이라고 본다.|가장 놀라운 힘은 선생을 통한 신앙과 사상이라고 본다.
0050_G2A4E7S0C2_HJH_001170|사정을 안다면 존경심이 생기겠지.|사정을 안다면 존경심이 생기겠지.
0050_G2A4E7S0C2_HJH_001934|역사가에 의하면 그는 그리스 왕의 노예였다고 해요.|역사가에 의하면 그는 그리스 왕의 노예였다고 해요.
0050_G2A4E7S0C2_HJH_000613|이러한 여행에 부인이 아이들을 데리고 나가셨던 때의 일입니다.|이러한 여행에 부인이 아이들을 데리고 나가셨던 때의 일입니다.
0050_G2A4E7S0C2_HJH_000571|변명하듯 가지고 들어온 식모의 손에서 접시도 그대로 묵묵히 받아 놓았다.|변명하듯 가지고 들어온 식모의 손에서 접시도 그대로 묵묵히 받아 놓았다.
0050_G2A4E7S0C2_HJH_000446|버릇이 생긴 것도 아버지로부터 물려받은 습성이다.|버릇이 생긴 것도 아버지로부터 물려받은 습성이다.
0050_G2A4E7S0C2_HJH_001321|그때는 중국조차 북한을 막아주기 어려울 수 있다.|그때는 중국조차 북한을 막아주기 어려울 수 있다.
0050_G2A4E7S0C2_HJH_000813|어찌 놀래지 않겠습니까.|어찌 놀래지 않겠습니까.
0050_G2A4E7S0C2_HJH_001350|부모나 형제나 처자를 더 사랑하는 자는 오기에 합당치 못하다.|부모나 형제나 처자를 더 사랑하는 자는 오기에 합당치 못하다.
0050_G2A4E7S0C2_HJH_001669|벌레 우는 소리를 들으며 잤습니다.|벌레 우는 소리를 들으며 잤습니다.
0050_G2A4E7S0C2_HJH_000545|게으르기가 곰 같다는 사람이다.|게으르기가 곰 같다는 사람이다.
0050_G2A4E7S0C2_HJH_000372|얼핏 들어보니 그의 집에서 올라온 편지였다.|얼핏 들어보니 그의 집에서 올라온 편지였다.
0050_G2A4E7S0C2_HJH_000852|어머니께서도 기뻐해주실 거야.|어머니께서도 기뻐해주실 거야.
0050_G2A4E7S0C2_HJH_001936|산비탈 오막살이에서 나오는 저녁연기는 수목 사이로 숨어들어 산골짜기로 기어든다.|산비탈 오막살이에서 나오는 저녁연기는 수목 사이로 숨어들어 산골짜기로 기어든다.
0050_G2A4E7S0C2_HJH_001064|소리를 듣고 난 확신했다.|소리를 듣고 난 확신했다.
0050_G2A4E7S0C2_HJH_002000|속으로는 더 이상 쓸 이야깃거리가 없다고 생각하고 있었습니다.|속으로는 더 이상 쓸 이야깃거리가 없다고 생각하고 있었습니다.
0050_G2A4E7S0C2_HJH_000895|시치미 떼었다.|시치미 떼었다.
0050_G2A4E7S0C2_HJH_001762|조용한 게 세상에 혼자 남은 것 같이 느껴졌어요.|조용한 게 세상에 혼자 남은 것 같이 느껴졌어요.
0050_G2A4E7S0C2_HJH_000670|암탉이 우리집에 다시 왔습니다.|암탉이 우리집에 다시 왔습니다.
0050_G2A4E7S0C2_HJH_001277|임무를 수행했습니다.|임무를 수행했습니다.
0050_G2A4E7S0C2_HJH_001283|종심 소욕불유구에 달한 군자는 그대로 가하다.|종심 소욕불유구에 달한 군자는 그대로 가하다.
0050_G2A4E7S0C2_HJH_001012|그 음성은 심히도 귀에 익은 음성이었던 것이다.|그 음성은 심히도 귀에 익은 음성이었던 것이다.
0050_G2A4E7S0C2_HJH_001929|숙제를 마치고 났을 때 공책에 써 둔 작문 제목이 눈에 띄었습니다.|숙제를 마치고 났을 때 공책에 써 둔 작문 제목이 눈에 띄었습니다.
0050_G2A4E7S0C2_HJH_000412|약속 시간을 확인했습니다.|약속 시간을 확인했습니다.
0050_G2A4E7S0C2_HJH_001898|형사는 문지기 간수에게 안내를 구하고, 문이 열려서 안으로 사라졌다.|형사는 문지기 간수에게 안내를 구하고, 문이 열려서 안으로 사라졌다.
0050_G2A4E7S0C2_HJH_001432|그는 저주를 퍼부었다.|그는 저주를 퍼부었다.
0050_G2A4E7S0C2_HJH_001314|좋게 만나는 상대가 있지만 뭐라 할 수 있는 단계가 아닙니다.|좋게 만나는 상대가 있지만 뭐라 할 수 있는 단계가 아닙니다.
0050_G2A4E7S0C2_HJH_001621|남편으로서는 그런 일쯤은 한낱 예사로운 행동이었기 때문이다.|남편으로서는 그런 일쯤은 한낱 예사로운 행동이었기 때문이다.
0050_G2A4E7S0C2_HJH_000402|뺨 위로 흘러내렸습니다.|뺨 위로 흘러내렸습니다.
0050_G2A4E7S0C2_HJH_000156|이 년 동안이나 시간을 모르고 지냈다.|이 년 동안이나 시간을 모르고 지냈다.
0050_G2A4E7S0C2_HJH_000504|그래야 만나 뵈는데 더 재밌지 않겠어요?|그래야 만나 뵈는데 더 재밌지 않겠어요?
0050_G2A4E7S0C2_HJH_001619|그저 그만치 해가지고 공소 재판을 열었지요.|그저 그만치 해가지고 공소 재판을 열었지요.
0050_G2A4E7S0C2_HJH_001579|이야기를 꾸며 보았다.|이야기를 꾸며 보았다.
0050_G2A4E7S0C2_HJH_000689|그가 그려 본 것이 무엇이었던가.|그가 그려 본 것이 무엇이었던가.
0050_G2A4E7S0C2_HJH_000230|저 혼자 걸어 다닙니다.|저 혼자 걸어 다닙니다.
0050_G2A4E7S0C2_HJH_001396|신라, 백제, 거란 등에도 명하여 군사를 내고 합세하게 하였다.|신라, 백제, 거란 등에도 명하여 군사를 내고 합세하게 하였다.
0050_G2A4E7S0C2_HJH_000008|몸은 핑그르르 돌아가 저절로 강영감을 보게 된다.|몸은 핑그르르 돌아가 저절로 강영감을 보게 된다.
0050_G2A4E7S0C2_HJH_001637|방과 후에는 친구들과 배구 경기를 했습니다.|방과 후에는 친구들과 배구 경기를 했습니다.
0050_G2A4E7S0C2_HJH_001552|이상한 일을 당하시지 않았던가요?|이상한 일을 당하시지 않았던가요?
0050_G2A4E7S0C2_HJH_001875|대단히 영리한 것 같습니다.|대단히 영리한 것 같습니다.
0050_G2A4E7S0C2_HJH_000255|그래서, 아무한테도 들키지 아니하고 마을을 지나 빠졌습니다.|그래서, 아무한테도 들키지 아니하고 마을을 지나 빠졌습니다.
0050_G2A4E7S0C2_HJH_001308|돈을 쓸 일 때문에 왔어요.|돈을 쓸 일 때문에 왔어요.
0050_G2A4E7S0C2_HJH_000241|새해의 기쁨은 가득이 찼다.|새해의 기쁨은 가득이 찼다.
0050_G2A4E7S0C2_HJH_000079|대문으로 들어가니까 비가 와서 마당이 젖어 있었다.|대문으로 들어가니까 비가 와서 마당이 젖어 있었다.
0050_G2A4E7S0C2_HJH_000002|그녀가 듣고 싶어하는 것을 보고 그녀는 안심한 듯이 말을 시작한다.|그녀가 듣고 싶어하는 것을 보고 그녀는 안심한 듯이 말을 시작한다.
0050_G2A4E7S0C2_HJH_000487|손뼉을 쳐서 환영합니다.|손뼉을 쳐서 환영합니다.
0050_G2A4E7S0C2_HJH_001593|웃으면서 심부름을 시키지요.|웃으면서 심부름을 시키지요.
0050_G2A4E7S0C2_HJH_000649|이렇게 스스로 위안을 하는 부인이기도 했다.|이렇게 스스로 위안을 하는 부인이기도 했다.
0050_G2A4E7S0C2_HJH_001071|내 비범한 발육을 회고하여 세상을 보는 안목을 규정하였소.|내 비범한 발육을 회고하여 세상을 보는 안목을 규정하였소.
0050_G2A4E7S0C2_HJH_000957|두세 가지의 속담이 고구려의 태도를 보며 저절로 생각났다.|두세 가지의 속담이 고구려의 태도를 보며 저절로 생각났다.
0050_G2A4E7S0C2_HJH_001411|아무 대답도 하지 않았습니다.|아무 대답도 하지 않았습니다.
0050_G2A4E7S0C2_HJH_001927|무식과  불신과 허위에 못 견디겠다.|무식과  불신과 허위에 못 견디겠다.
0050_G2A4E7S0C2_HJH_000685|기차를 세우는 기장이 있었다.|기차를 세우는 기장이 있었다.
0050_G2A4E7S0C2_HJH_000930|삼년이 가장 황금시대에 속한다 할 수 있다.|삼년이 가장 황금시대에 속한다 할 수 있다.
0050_G2A4E7S0C2_HJH_001496|바람이 아무리 불어도 환기는 해야 해요.|바람이 아무리 불어도 환기는 해야 해요.
0050_G2A4E7S0C2_HJH_001498|마루도 닦아 놓지 않고 뭐하는 거야!|마루도 닦아 놓지 않고 뭐하는 거야!
0050_G2A4E7S0C2_HJH_000892|정신이 펄쩍 들었다.|정신이 펄쩍 들었다.
0050_G2A4E7S0C2_HJH_000179|창밖을 내어다 보더니 소리를 질렀다.|창밖을 내어다 보더니 소리를 질렀다.
0050_G2A4E7S0C2_HJH_000071|우리 예술가의 견지로는 이렇게 볼 수도 있습니다.|우리 예술가의 견지로는 이렇게 볼 수도 있습니다.
0050_G2A4E7S0C2_HJH_000947|손을 여럿이 들었습니다.|손을 여럿이 들었습니다.
0050_G2A4E7S0C2_HJH_000107|경치 좋은 곳에서 산다.|경치 좋은 곳에서 산다.
0050_G2A4E7S0C2_HJH_000878|아무런 성인군자라도 우리를 만족시킬 수 없느니라.|아무런 성인군자라도 우리를 만족시킬 수 없느니라.
0050_G2A4E7S0C2_HJH_001888|확실히 봄이 되었습니다.|확실히 봄이 되었습니다.
0050_G2A4E7S0C2_HJH_000782|이러는 동안에 무위의 몇 달이 지났습니다.|이러는 동안에 무위의 몇 달이 지났습니다.
0050_G2A4E7S0C2_HJH_000077|입에 풀칠을 해가다가 서울로 왔다.|입에 풀칠을 해가다가 서울로 왔다.
0050_G2A4E7S0C2_HJH_001915|그 얼굴에는 분노가 느껴졌다.|그 얼굴에는 분노가 느껴졌다.
0050_G2A4E7S0C2_HJH_001737|물은 자연히 따뜻합니다.|물은 자연히 따뜻합니다.
0050_G2A4E7S0C2_HJH_001849|고쳐지지 않는 수다쟁이입니다.|고쳐지지 않는 수다쟁이입니다.
0050_G2A4E7S0C2_HJH_001546|박군이 급한 모양이로군, 이 밤에 사람을 보낸 걸 보면.|박군이 급한 모양이로군, 이 밤에 사람을 보낸 걸 보면.
0050_G2A4E7S0C2_HJH_001273|땅 속으로 들어가 버리고 사라졌다.|땅 속으로 들어가 버리고 사라졌다.
0050_G2A4E7S0C2_HJH_000345|여름을 맞아 바다에 갔습니다.|여름을 맞아 바다에 갔습니다.
0050_G2A4E7S0C2_HJH_001998|뺨과 턱에다 붙이고 활 시위를 당기세요.|뺨과 턱에다 붙이고 활 시위를 당기세요.
0050_G2A4E7S0C2_HJH_000038|연인은 이야기를 하면서 걸었습니다.|연인은 이야기를 하면서 걸었습니다.
0050_G2A4E7S0C2_HJH_001375|너가 천재라는 한가지를 기억해 두어라.|너가 천재라는 한가지를 기억해 두어라.
0050_G2A4E7S0C2_HJH_000775|어떤 친구를 만나니 겨울은 독서 시즌일세라고 합니다.|어떤 친구를 만나니 겨울은 독서 시즌일세라고 합니다.
0050_G2A4E7S0C2_HJH_001602|조금도 덤비지 않고 뜰 안을 걷는다.|조금도 덤비지 않고 뜰 안을 걷는다.
0050_G2A4E7S0C2_HJH_001055|글을 쓰면서 느낀 것이 있다.|글을 쓰면서 느낀 것이 있다.
0050_G2A4E7S0C2_HJH_001800|작은 집에 네다섯 식구씩 옹기종기 모여 사는 시구문이다.|작은 집에 네다섯 식구씩 옹기종기 모여 사는 시구문이다.
0050_G2A4E7S0C2_HJH_001425|기억해 두라고 합니다.|기억해 두라고 합니다.
0050_G2A4E7S0C2_HJH_001912|도리어 웃고 지나갑니다.|도리어 웃고 지나갑니다.
0050_G2A4E7S0C2_HJH_001881|물싸움으로 크게 싸우고 헤어졌습니다.|물싸움으로 크게 싸우고 헤어졌습니다.
0050_G2A4E7S0C2_HJH_000285|기차를 세웠습니다.|기차를 세웠습니다.
0050_G2A4E7S0C2_HJH_000833|침착하게 반응했습니다.|침착하게 반응했습니다.
0050_G2A4E7S0C2_HJH_000100|여학교에 다닐 때에도 멋쟁이였다나.|여학교에 다닐 때에도 멋쟁이였다나.
0050_G2A4E7S0C2_HJH_000917|아내한테 주정하는 소리를 들으면 촉탁인 것만은 분명한 것 같다.|아내한테 주정하는 소리를 들으면 촉탁인 것만은 분명한 것 같다.
0050_G2A4E7S0C2_HJH_000505|뒤를 돌아다보니까 없었습니다.|뒤를 돌아다보니까 없었습니다.
0050_G2A4E7S0C2_HJH_000477|상자들을 들고 갔습니다.|상자들을 들고 갔습니다.
0050_G2A4E7S0C2_HJH_000544|영화관에 사람이 많습니다.|영화관에 사람이 많습니다.
0050_G2A4E7S0C2_HJH_001009|언젠가는 왕궁에 가서 왕자님을 뵙고 싶은 꿈이 있었기 때문이에요.|언젠가는 왕궁에 가서 왕자님을 뵙고 싶은 꿈이 있었기 때문이에요.
0050_G2A4E7S0C2_HJH_001532|수수께끼 같은 이야기도 이 한마디와 관련이 있지나 않은가?|수수께끼 같은 이야기도 이 한마디와 관련이 있지나 않은가?
0050_G2A4E7S0C2_HJH_001144|일찍이 돌아오게 된 사연을 아뢰는 것을 귓결에 들었다.|일찍이 돌아오게 된 사연을 아뢰는 것을 귓결에 들었다.
0050_G2A4E7S0C2_HJH_001133|그 이상의 긴 수작을 하려고 하지 않았었다.|그 이상의 긴 수작을 하려고 하지 않았었다.
0050_G2A4E7S0C2_HJH_000166|내일 이맘때까지 스물 네 시간 남았다.|내일 이맘때까지 스물 네 시간 남았다.
0050_G2A4E7S0C2_HJH_001590|뚱딴지 같은 말을 꺼내기가 예사였다.|뚱딴지 같은 말을 꺼내기가 예사였다.
0050_G2A4E7S0C2_HJH_001517|임금님과 대주교가 뒤를 밟고 있었던 것입니다.|임금님과 대주교가 뒤를 밟고 있었던 것입니다.
0050_G2A4E7S0C2_HJH_001946|아들은 열네 살 된 어린 소년이었습니다.|아들은 열네 살 된 어린 소년이었습니다.
0050_G2A4E7S0C2_HJH_000319|그가 유명한 곡조를 여러 개 만들지 않았습니까?|그가 유명한 곡조를 여러 개 만들지 않았습니까?
0050_G2A4E7S0C2_HJH_001448|머리 위를 지나가는 무자비한 탄환 따위에도 아랑곳하지 않았습니다.|머리 위를 지나가는 무자비한 탄환 따위에도 아랑곳하지 않았습니다.
0050_G2A4E7S0C2_HJH_000696|넓다란 바닷가 모래밭에 누웠습니다.|넓다란 바닷가 모래밭에 누웠습니다.
0050_G2A4E7S0C2_HJH_001659|험하게 생긴 독버섯이 있다.|험하게 생긴 독버섯이 있다.
0050_G2A4E7S0C2_HJH_000394|봄철입니다.|봄철입니다.
0050_G2A4E7S0C2_HJH_000135|집을 떠날 수 없음을 그들도 알고 있을 것이다.|집을 떠날 수 없음을 그들도 알고 있을 것이다.
0050_G2A4E7S0C2_HJH_000940|식음료보다는 리빙 분야 피비에 집중하는 호텔도 있다.|식음료보다는 리빙 분야 피비에 집중하는 호텔도 있다.
0050_G2A4E7S0C2_HJH_000177|잔을 두드렸습니다.|잔을 두드렸습니다.
0050_G2A4E7S0C2_HJH_000502|가깝게 와서 노는 것입니다.|가깝게 와서 노는 것입니다.
0050_G2A4E7S0C2_HJH_001490|그럼 할 수 없습니다, 잠자코 죽지요, 죽여 주십시오.|그럼 할 수 없습니다, 잠자코 죽지요, 죽여 주십시오.
0050_G2A4E7S0C2_HJH_001625|오늘 하룻밤만 묵을 목욕탕 없는 트윈룸이요?|오늘 하룻밤만 묵을 목욕탕 없는 트윈룸이요?
0050_G2A4E7S0C2_HJH_000882|성격이 광범하고 뒤엉킨 실사회의 것과는 동떨어진 것이었다.|성격이 광범하고 뒤엉킨 실사회의 것과는 동떨어진 것이었다.
0050_G2A4E7S0C2_HJH_001054|처음 갈 때에 그 설렘을 잊지 못합니다.|처음 갈 때에 그 설렘을 잊지 못합니다.
0050_G2A4E7S0C2_HJH_001161|그녀가 누구인지 아무도 몰랐지.|그녀가 누구인지 아무도 몰랐지.
0050_G2A4E7S0C2_HJH_000651|오후 세 시 에스 병원으로 갔다.|오후 세 시 에스 병원으로 갔다.
0050_G2A4E7S0C2_HJH_000709|산골짜기로 들어갔습니다.|산골짜기로 들어갔습니다.
0050_G2A4E7S0C2_HJH_001100|그는 한 손에 고삐를 잡은 채 내려온다.|그는 한 손에 고삐를 잡은 채 내려온다.
0050_G2A4E7S0C2_HJH_000652|벌써 자정이 지났으니까 시장하시겠지요.|벌써 자정이 지났으니까 시장하시겠지요.
0050_G2A4E7S0C2_HJH_001147|그들은 교묘히 폐비헌의에 빠지고 말았던 것이다.|그들은 교묘히 폐비헌의에 빠지고 말았던 것이다.
0050_G2A4E7S0C2_HJH_000199|보상휴가제를 도입하면 된다.|보상휴가제를 도입하면 된다.
0050_G2A4E7S0C2_HJH_000421|나무와 돌들을 떠밀어 냈습니다.|나무와 돌들을 떠밀어 냈습니다.
0050_G2A4E7S0C2_HJH_001491|아멘.|아멘.
0050_G2A4E7S0C2_HJH_000385|여가 지금 앉아 있는 자리는 과연 몇 사람이나 밟았을까.|여가 지금 앉아 있는 자리는 과연 몇 사람이나 밟았을까.
