0033_G2A3E1S0C1_KMA_000018|당신의 마음은 하늘의 별보다 더 아름답습니다.|당신의 마음은 하늘의 별보다 더 아름답습니다.
0033_G2A3E1S0C1_KMA_000019|아줌마는 배고플때마다 음식을 챙겨주시는 상냥한 분이었어요.|아줌마는 배고플때마다 음식을 챙겨주시는 상냥한 분이었어요.
0033_G2A3E1S0C1_KMA_000020|거기에 소녀가 물건을 지키고 서 있었습니다.|거기에 소녀가 물건을 지키고 서 있었습니다.
0033_G2A3E1S0C1_KMA_000021|조각가는 그녀를 견습생으로 흔쾌히 받아 주었다.|조각가는 그녀를 견습생으로 흔쾌히 받아 주었다.
0033_G2A3E1S0C1_KMA_000022|남편이 그녀의 절망을 잘 헤쳐주던 것이다.|남편이 그녀의 절망을 잘 헤쳐주던 것이다.
0033_G2A3E1S0C1_KMA_000023|노신사의 도움으로 집으로 돌아올 수 있었습니다.|노신사의 도움으로 집으로 돌아올 수 있었습니다.
0033_G2A3E1S0C1_KMA_000024|무례한 사람에게 저 대신에 말해 주었습니다.|무례한 사람에게 저 대신에 말해 주었습니다.
0033_G2A3E1S0C1_KMA_000025|내 일생에 고마운 일 중 가장 큰 것 이예요.|내 일생에 고마운 일 중 가장 큰 것 이예요.
0033_G2A3E1S0C1_KMA_000026|마음만 아들인 그보다 그녀와 훨씬 통했다.|마음만 아들인 그보다 그녀와 훨씬 통했다.
0033_G2A3E1S0C1_KMA_000027|그녀를 기다리다가 차소리를 듣고 짐을 옮겨주었다.|그녀를 기다리다가 차소리를 듣고 짐을 옮겨주었다.
0033_G2A3E1S0C1_KMA_000028|도시 생활의 고마움을 그들은 새삼스럽게 깨달았다.|도시 생활의 고마움을 그들은 새삼스럽게 깨달았다.
0033_G2A3E1S0C1_KMA_000029|어머니께서 항상 쓰레기통을 비워주셨습니다.|어머니께서 항상 쓰레기통을 비워주셨습니다.
0033_G2A3E1S0C1_KMA_000030|꽃잎 한 장을 띄워 주었습니다.|꽃잎 한 장을 띄워 주었습니다.
0033_G2A3E1S0C1_KMA_000031|어머니는 맛있는 빵과 포도주를 싸 주었지요.|어머니는 맛있는 빵과 포도주를 싸 주었지요.
0033_G2A3E1S0C1_KMA_000032|의자 없이는 견뎌내지 못했을 것이라고 말했다.|의자 없이는 견뎌내지 못했을 것이라고 말했다.
0033_G2A3E1S0C1_KMA_000033|어쩌면 일 년쯤으로 떨어질는지도 모른다는 생각도 있었다.|어쩌면 일 년쯤으로 떨어질는지도 모른다는 생각도 있었다.
0033_G2A3E1S0C1_KMA_000034|당신이 무사히 갈 수 있도록 돕겠어요.|당신이 무사히 갈 수 있도록 돕겠어요.
0033_G2A3E1S0C1_KMA_000035|방해되지 않도록 얌전히 따라다닐게.|방해되지 않도록 얌전히 따라다닐게.
0033_G2A3E1S0C1_KMA_000036|아뇨, 덕분에 이젠 아프지 않아요.|아뇨, 덕분에 이젠 아프지 않아요.
0033_G2A3E1S0C1_KMA_000037|나에게 들려와서 아픈 중에도 너를 고맙게 여겼단다.|나에게 들려와서 아픈 중에도 너를 고맙게 여겼단다.
0033_G2A3E1S0C1_KMA_000038|선생님은 저로 하여금 방분스러운 음악을 낳도록 애써 주셨습니다.|선생님은 저로 하여금 방분스러운 음악을 낳도록 애써 주셨습니다.
0033_G2A3E1S0C1_KMA_000039|같은 날 것으로 표 구해드릴게요.|같은 날 것으로 표 구해드릴게요.
0033_G2A3E1S0C1_KMA_000040|월드컵 경기를 중계방송하는 데에는 지불해야 하는 일정한 중계권료를 지원받았다.|월드컵 경기를 중계방송하는 데에는 지불해야 하는 일정한 중계권료를 지원받았다.
0033_G2A3E1S0C1_KMA_000041|부인은 친절하게 죽을 쑤어다가 그에게 주었다.|부인은 친절하게 죽을 쑤어다가 그에게 주었다.
0033_G2A3E1S0C1_KMA_000042|죽어도 너의 감사한 은혜는 잊지 못하겠다.|죽어도 너의 감사한 은혜는 잊지 못하겠다.
0033_G2A3E1S0C1_KMA_000043|가는 길에 내 결혼식에 참여해주세요.|가는 길에 내 결혼식에 참여해주세요.
0033_G2A3E1S0C1_KMA_000044|고마워요. 덕분에 저도 기운을 차렸어요.|고마워요. 덕분에 저도 기운을 차렸어요.
0033_G2A3E1S0C1_KMA_000045|광고지를 보고 우리 가게로만 오게 되었어요.|광고지를 보고 우리 가게로만 오게 되었어요.
0033_G2A3E1S0C1_KMA_000046|널 살릴 수 있는 치료법이란다!|널 살릴 수 있는 치료법이란다!
0033_G2A3E1S0C1_KMA_000047|호랑이는 한 달에 두 번 돼지를 놓고 갔다.|호랑이는 한 달에 두 번 돼지를 놓고 갔다.
0033_G2A3E1S0C1_KMA_000048|아내에게는 감사의 인사를 전했다.|아내에게는 감사의 인사를 전했다.
0033_G2A3E1S0C1_KMA_000049|갈 곳이 없던 저를 거두어 주셔서 감사드립니다.|갈 곳이 없던 저를 거두어 주셔서 감사드립니다.
0033_G2A3E1S0C1_KMA_000050|고마워.|고마워.
0033_G2A3E1S0C1_KMA_000051|내색은 안 했지만 보통 감동한게 아니다.|내색은 안 했지만 보통 감동한게 아니다.
0033_G2A3E1S0C1_KMA_000052|못 움직이고 있었는데 그녀가 구조대와 도착했다.|못 움직이고 있었는데 그녀가 구조대와 도착했다.
0033_G2A3E1S0C1_KMA_000053|남몰래 두 사람의 부하를 보냈던 것입니다.|남몰래 두 사람의 부하를 보냈던 것입니다.
0033_G2A3E1S0C1_KMA_000054|내게 부어준 그 애정이 빚어준 것이다.|내게 부어준 그 애정이 빚어준 것이다.
0033_G2A3E1S0C1_KMA_000055|같이 떠나자는 말에 정신이 들었다.|같이 떠나자는 말에 정신이 들었다.
0033_G2A3E1S0C1_KMA_000056|저는 친절하게 말을 걸며 그녀에게 접근해서 용기를 주었어요.|저는 친절하게 말을 걸며 그녀에게 접근해서 용기를 주었어요.
0033_G2A3E1S0C1_KMA_000057|바쁘신 틈을 타서 와 주셔서 고맙습니다.|바쁘신 틈을 타서 와 주셔서 고맙습니다.
0033_G2A3E1S0C1_KMA_000058|물통과 도시락을 자동차로 집까지 실어 주었다.|물통과 도시락을 자동차로 집까지 실어 주었다.
0033_G2A3E1S0C1_KMA_000059|이 은혜 잊지 않겠습니다.|이 은혜 잊지 않겠습니다.
0033_G2A3E1S0C1_KMA_000060|장관은 저에게 감사하고 있습니다.|장관은 저에게 감사하고 있습니다.
0033_G2A3E1S0C1_KMA_000061|어쨌든 고마웠다.|어쨌든 고마웠다.
0033_G2A3E1S0C1_KMA_000062|기쁜지 감사한지 어찌할 길을 몰랐습니다.|기쁜지 감사한지 어찌할 길을 몰랐습니다.
0033_G2A3E1S0C1_KMA_000063|할아버지는 용서해주었습니다.|할아버지는 용서해주었습니다.
0033_G2A3E1S0C1_KMA_000064|내 맘을 채찍질해주는 것을 감사히 알고 있습니다.|내 맘을 채찍질해주는 것을 감사히 알고 있습니다.
0033_G2A3E1S0C1_KMA_000065|맛있는 음식 고마워요.|맛있는 음식 고마워요.
0033_G2A3E1S0C1_KMA_000066|챙겨줘서 고마워.|챙겨줘서 고마워.
0033_G2A3E1S0C1_KMA_000067|이것은 교장님이 가끔 특별히 주는 것이었습니다.|이것은 교장님이 가끔 특별히 주는 것이었습니다.
0033_G2A3E1S0C1_KMA_000068|제가 시계를 찾아왔어요.|제가 시계를 찾아왔어요.
0033_G2A3E1S0C1_KMA_000069|어린아이가 웃으며 사탕을 건네주었다.|어린아이가 웃으며 사탕을 건네주었다.
0033_G2A3E1S0C1_KMA_000070|옆에 있으면 위로가 될 것 같아.|옆에 있으면 위로가 될 것 같아.
0033_G2A3E1S0C1_KMA_000071|늘 내 방에 감사했다.|늘 내 방에 감사했다.
0033_G2A3E1S0C1_KMA_000072|다 좋으니 그저 나타난 것만이 고마웠다.|다 좋으니 그저 나타난 것만이 고마웠다.
0033_G2A3E1S0C1_KMA_000073|바위는 정말 고마웠습니다.|바위는 정말 고마웠습니다.
0033_G2A3E1S0C1_KMA_000074|이 약초를 먹고 병이 나을 거예요.|이 약초를 먹고 병이 나을 거예요.
0033_G2A3E1S0C1_KMA_000075|옳거니, 달래로 무를 사러 가는구나!|옳거니, 달래로 무를 사러 가는구나!
0033_G2A3E1S0C1_KMA_000076|중대한 임무를 띠고 떠난다고 했다.|중대한 임무를 띠고 떠난다고 했다.
0033_G2A3E1S0C1_KMA_000077|커다란 버터 빵 두 개를 가지고 왔습니다.|커다란 버터 빵 두 개를 가지고 왔습니다.
0033_G2A3E1S0C1_KMA_000078|안동의 양반댁에서 하인을 시켜 고기를 보내왔습니다.|안동의 양반댁에서 하인을 시켜 고기를 보내왔습니다.
0033_G2A3E1S0C1_KMA_000079|프랑스의 상팀이라는 동전은 센트의 오 분의 일정도 가치밖에 안돼요.|프랑스의 상팀이라는 동전은 센트의 오 분의 일정도 가치밖에 안돼요.
0033_G2A3E1S0C1_KMA_000080|그는 꿀을 모으고 이슬을 길어 전달해주셨습니다.|그는 꿀을 모으고 이슬을 길어 전달해주셨습니다.
0033_G2A3E1S0C1_KMA_000081|도깨비는 그녀를 돕기 위해 올라갔다.|도깨비는 그녀를 돕기 위해 올라갔다.
0033_G2A3E1S0C1_KMA_000082|은혜를 어떻게 갚아야 할지 모르겠습니다.|은혜를 어떻게 갚아야 할지 모르겠습니다.
0033_G2A3E1S0C1_KMA_000083|참 영약이더라.|참 영약이더라.
0033_G2A3E1S0C1_KMA_000084|두 눈이 자부심으로 반짝이고 있었습니다.|두 눈이 자부심으로 반짝이고 있었습니다.
0033_G2A3E1S0C1_KMA_000085|그녀가 도와주어 재화를 잃지 않았다.|그녀가 도와주어 재화를 잃지 않았다.
0033_G2A3E1S0C1_KMA_000086|아가씨는 노신사의 도움으로 집으로 돌아갔다.|아가씨는 노신사의 도움으로 집으로 돌아갔다.
0033_G2A3E1S0C1_KMA_000087|그는 고마워하며 받아 먹기 시작했다.|그는 고마워하며 받아 먹기 시작했다.
0033_G2A3E1S0C1_KMA_000088|갑자기 창문이 열려 추격을 따돌릴 수 있었습니다.|갑자기 창문이 열려 추격을 따돌릴 수 있었습니다.
0033_G2A3E1S0C1_KMA_000089|사고의 책임자가 유가족들에게 조의를 담은 말을 건넸다더라.|사고의 책임자가 유가족들에게 조의를 담은 말을 건넸다더라.
0033_G2A3E1S0C1_KMA_000090|그가 피뢰침을 집 옆에 설치해주고 떠났다.|그가 피뢰침을 집 옆에 설치해주고 떠났다.
0033_G2A3E1S0C1_KMA_000091|아주머니는 아랫마을에서 일어난 소식을 들려주곤 했어요.|아주머니는 아랫마을에서 일어난 소식을 들려주곤 했어요.
0033_G2A3E1S0C1_KMA_000092|교회 전도사인 그는 기꺼이 예배당을 빌려주겠다고 했습니다.|교회 전도사인 그는 기꺼이 예배당을 빌려주겠다고 했습니다.
0033_G2A3E1S0C1_KMA_000093|머리를 숙여 그의 의견을 고맙게 들었다.|머리를 숙여 그의 의견을 고맙게 들었다.
0033_G2A3E1S0C1_KMA_000094|눈을 뜨니 그녀는 여느 때처럼 시중을 들려고 와 있었습니다.|눈을 뜨니 그녀는 여느 때처럼 시중을 들려고 와 있었습니다.
0033_G2A3E1S0C1_KMA_000095|쥐가 그물을 끊어주어 간신히 탈출했다.|쥐가 그물을 끊어주어 간신히 탈출했다.
0033_G2A3E1S0C1_KMA_000096|부드러운 인형을 아버지가 선물로 사다주셨습니다.|부드러운 인형을 아버지가 선물로 사다주셨습니다.
0033_G2A3E1S0C1_KMA_000097|참 감사합니다.|참 감사합니다.
0033_G2A3E1S0C1_KMA_000098|어머니, 고맙습니다.|어머니, 고맙습니다.
0033_G2A3E1S0C1_KMA_000099|어부는 물에 물고기를 놔주었다.|어부는 물에 물고기를 놔주었다.
0033_G2A3E1S0C1_KMA_000100|이 감사한 은혜를 어떻게 갚을까요? 했다.|이 감사한 은혜를 어떻게 갚을까요? 했다.
0033_G2A3E1S0C1_KMA_000101|북쪽으로 달아나는 기차가 있어 다행이었다.|북쪽으로 달아나는 기차가 있어 다행이었다.
0033_G2A3E1S0C1_KMA_000102|이모부는 이모 덕분에 마음이 안정됐다.|이모부는 이모 덕분에 마음이 안정됐다.
0033_G2A3E1S0C1_KMA_000103|평소엔 보지 못한 그런 반가운 표정이었다.|평소엔 보지 못한 그런 반가운 표정이었다.
0033_G2A3E1S0C1_KMA_000104|그도 당신에게 고마워 할거예요.|그도 당신에게 고마워 할거예요.
0033_G2A3E1S0C1_KMA_000105|그렇게 되면 너희는 요정 왕의 마법에 풀릴 수 있단다.|그렇게 되면 너희는 요정 왕의 마법에 풀릴 수 있단다.
0033_G2A3E1S0C1_KMA_000106|미안한 마음을 느끼게 할 만큼 고맙고 다행스러웠습니다.|미안한 마음을 느끼게 할 만큼 고맙고 다행스러웠습니다.
0033_G2A3E1S0C1_KMA_000107|의금부에 못 들어가서 서러워하니 의로운 분이 도와주셨습니다.|의금부에 못 들어가서 서러워하니 의로운 분이 도와주셨습니다.
0033_G2A3E1S0C1_KMA_000108|나는 장인님이 너무나 고마워서 어느덧 눈물까지 났다.|나는 장인님이 너무나 고마워서 어느덧 눈물까지 났다.
0033_G2A3E1S0C1_KMA_000109|거미가 그녀를 위기에서 구해주었습니다.|거미가 그녀를 위기에서 구해주었습니다.
0033_G2A3E1S0C1_KMA_000110|나와 시간을 보내주어 고맙습니다!|나와 시간을 보내주어 고맙습니다!
0033_G2A3E1S0C1_KMA_000111|그는 그녀의 손을 붙들고 고맙다고 했다.|그는 그녀의 손을 붙들고 고맙다고 했다.
0033_G2A3E1S0C1_KMA_000112|많은 관심을 주셔서 감사합니다.|많은 관심을 주셔서 감사합니다.
0033_G2A3E1S0C1_KMA_000113|안내해 줘서 고마워요.|안내해 줘서 고마워요.
0033_G2A3E1S0C1_KMA_000114|신경써줘서 고마워.|신경써줘서 고마워.
0033_G2A3E1S0C1_KMA_000115|서울 왔다가 양옥집 구경도 할 겸 우리집으로 오세요.|서울 왔다가 양옥집 구경도 할 겸 우리집으로 오세요.
0033_G2A3E1S0C1_KMA_000116|우리 기업은 은행의 도움으로 위기를 모면했다.|우리 기업은 은행의 도움으로 위기를 모면했다.
0033_G2A3E1S0C1_KMA_000117|엄마는 여행을 존중해주셨다.|엄마는 여행을 존중해주셨다.
0033_G2A3E1S0C1_KMA_000118|젊은이가 그녀의 비명 소리를 듣고 구해주었다.|젊은이가 그녀의 비명 소리를 듣고 구해주었다.
0033_G2A3E1S0C1_KMA_000119|다시 운전수에게로 와서 감사의 말을 건네었다.|다시 운전수에게로 와서 감사의 말을 건네었다.
0033_G2A3E1S0C1_KMA_000120|그녀의 도움 덕에 크게 다치지 않았습니다.|그녀의 도움 덕에 크게 다치지 않았습니다.
0033_G2A3E1S0C1_KMA_000121|네 공부 준비로 서울에 가는 거야.|네 공부 준비로 서울에 가는 거야.
0033_G2A3E1S0C1_KMA_000122|오빠가 나를 간호해준 거였어?|오빠가 나를 간호해준 거였어?
0033_G2A3E1S0C1_KMA_000123|길을 잃어 헤매고 있는데 노인께서 도와주셨다.|길을 잃어 헤매고 있는데 노인께서 도와주셨다.
0033_G2A3E1S0C1_KMA_000124|은공은 죽어도 못 잊겠습니다.|은공은 죽어도 못 잊겠습니다.
0033_G2A3E1S0C1_KMA_000125|안전한 곳에서 친구들이 쉴 수 있었다.|안전한 곳에서 친구들이 쉴 수 있었다.
0033_G2A3E1S0C1_KMA_000126|그는 감사해서 잠시 동안 양말과 주인의 얼굴을 번갈아 쳐다보았어요.|그는 감사해서 잠시 동안 양말과 주인의 얼굴을 번갈아 쳐다보았어요.
0033_G2A3E1S0C1_KMA_000127|사람들이 하나둘씩 걸리버를 도와주기 시작했어요.|사람들이 하나둘씩 걸리버를 도와주기 시작했어요.
0033_G2A3E1S0C1_KMA_000128|이건 분명 뭔가가 있어.|이건 분명 뭔가가 있어.
0033_G2A3E1S0C1_KMA_000129|좋은 기회를 이용하고자 선두에서 만세를 외쳤다.|좋은 기회를 이용하고자 선두에서 만세를 외쳤다.
0033_G2A3E1S0C1_KMA_000130|어깨를 나란히 하고 세계를 형성하려는 정의에 감격했다.|어깨를 나란히 하고 세계를 형성하려는 정의에 감격했다.
0033_G2A3E1S0C1_KMA_000131|모든 것이 새로이 신기하다.|모든 것이 새로이 신기하다.
0033_G2A3E1S0C1_KMA_000132|소를 저렇게 잘 다뤄?|소를 저렇게 잘 다뤄?
0033_G2A3E1S0C1_KMA_000133|그분의 특성이 강렬해져 사물의 외형이 무관해졌다.|그분의 특성이 강렬해져 사물의 외형이 무관해졌다.
0033_G2A3E1S0C1_KMA_000134|그 선수의 슈팅 시도가 성공했다.|그 선수의 슈팅 시도가 성공했다.
0033_G2A3E1S0C1_KMA_000135|네게 약점이 생기리라고는 나도 생각하지 못했어.|네게 약점이 생기리라고는 나도 생각하지 못했어.
0033_G2A3E1S0C1_KMA_000136|그의 의지는 바위와도 같지 않은가!|그의 의지는 바위와도 같지 않은가!
0033_G2A3E1S0C1_KMA_000137|발명한 미국사람을 잊어버릴 수 없다.|발명한 미국사람을 잊어버릴 수 없다.
0033_G2A3E1S0C1_KMA_000138|올려놓은 금속판에 빛전자파을 쐬어 통과된 모습이 사진으로 나타나요.|올려놓은 금속판에 빛전자파을 쐬어 통과된 모습이 사진으로 나타나요.
0033_G2A3E1S0C1_KMA_000139|나를 도와준 이가 누구지?|나를 도와준 이가 누구지?
0033_G2A3E1S0C1_KMA_000140|이 집의 마부는 명랑하고 똑똑해 보였습니다.|이 집의 마부는 명랑하고 똑똑해 보였습니다.
0033_G2A3E1S0C1_KMA_000141|누군지 그것 참 굉장한 사람인 모양이네요.|누군지 그것 참 굉장한 사람인 모양이네요.
0033_G2A3E1S0C1_KMA_000142|수학 문제를 나가서 푸는 아이는 신처럼 우러러보이던 것이다.|수학 문제를 나가서 푸는 아이는 신처럼 우러러보이던 것이다.
0033_G2A3E1S0C1_KMA_000143|약은 아주 맑은 물 같았습니다.|약은 아주 맑은 물 같았습니다.
0033_G2A3E1S0C1_KMA_000144|이제 사람들 속에 의연하게 서 있다.|이제 사람들 속에 의연하게 서 있다.
0033_G2A3E1S0C1_KMA_000145|불가능하단 걸 알고서도 탈출을 시도했다.|불가능하단 걸 알고서도 탈출을 시도했다.
0033_G2A3E1S0C1_KMA_000146|활을 어찌 잘 쏘는지!|활을 어찌 잘 쏘는지!
0033_G2A3E1S0C1_KMA_000147|그들은 마음이 정직하여 남의 물건을 탐내는 법이 없었습니다.|그들은 마음이 정직하여 남의 물건을 탐내는 법이 없었습니다.
0033_G2A3E1S0C1_KMA_000148|날개가 생겨 날아다닐 수 있게 되었습니다.|날개가 생겨 날아다닐 수 있게 되었습니다.
0033_G2A3E1S0C1_KMA_000149|이 많은 걸 언제 다 했습니까?|이 많은 걸 언제 다 했습니까?
0033_G2A3E1S0C1_KMA_000150|가난한 사람을 돕고 아이를 예뻐하는 호랑이입니다.|가난한 사람을 돕고 아이를 예뻐하는 호랑이입니다.
0033_G2A3E1S0C1_KMA_000151|공민왕은 임금으로 추대되었다.|공민왕은 임금으로 추대되었다.
0033_G2A3E1S0C1_KMA_000152|정말 굉장한 일이야.|정말 굉장한 일이야.
0033_G2A3E1S0C1_KMA_000153|완전히 가시지 않은 두려움이 한순간에 잠재워졌다.|완전히 가시지 않은 두려움이 한순간에 잠재워졌다.
0033_G2A3E1S0C1_KMA_000154|억지로 골낸 얼굴을 선생님은 다시 웃었다.|억지로 골낸 얼굴을 선생님은 다시 웃었다.
0033_G2A3E1S0C1_KMA_000155|나는 그 속에서 불멸의 후광을 보았다고 믿었다.|나는 그 속에서 불멸의 후광을 보았다고 믿었다.
0033_G2A3E1S0C1_KMA_000156|영화는 스크린에 재현하는 종합 예술이에요.|영화는 스크린에 재현하는 종합 예술이에요.
0033_G2A3E1S0C1_KMA_000157|그녀가 타고 온 썰매는 백조 모양이었다.|그녀가 타고 온 썰매는 백조 모양이었다.
0033_G2A3E1S0C1_KMA_000158|물을 정화할 수 있는 정수기를 마을에 설치했다.|물을 정화할 수 있는 정수기를 마을에 설치했다.
0033_G2A3E1S0C1_KMA_000159|어쩜 이렇게 똑같은 열쇠고리가 있을까?|어쩜 이렇게 똑같은 열쇠고리가 있을까?
0033_G2A3E1S0C1_KMA_000160|세기의 커플이 결혼을 발표했다.|세기의 커플이 결혼을 발표했다.
0033_G2A3E1S0C1_KMA_000161|일년 동안 생산된 생산물을 시장가로 나타낸 것이다.|일년 동안 생산된 생산물을 시장가로 나타낸 것이다.
0033_G2A3E1S0C1_KMA_000162|현역 세계 챔피언을 꺾었습니다.|현역 세계 챔피언을 꺾었습니다.
0033_G2A3E1S0C1_KMA_000163|모든 짐승들이 달려와 악마를 공격하기 시작했다.|모든 짐승들이 달려와 악마를 공격하기 시작했다.
0033_G2A3E1S0C1_KMA_000164|거미는 슬그머니 가랑잎 뒤로 사라져 버렸습니다.|거미는 슬그머니 가랑잎 뒤로 사라져 버렸습니다.
0033_G2A3E1S0C1_KMA_000165|도깨비 아닌가요?|도깨비 아닌가요?
0033_G2A3E1S0C1_KMA_000166|집에 다다르자 어떻게 알았는지 잠에서 깨 들어갔습니다.|집에 다다르자 어떻게 알았는지 잠에서 깨 들어갔습니다.
0033_G2A3E1S0C1_KMA_000167|종이봉투를 이용해 뼈 옷을 만들어요.|종이봉투를 이용해 뼈 옷을 만들어요.
0033_G2A3E1S0C1_KMA_000168|믿을 수 없는 일이 발표되었기 때문이다.|믿을 수 없는 일이 발표되었기 때문이다.
0033_G2A3E1S0C1_KMA_000169|뜻밖의 재주에 감탄하는 손뼉 소리가 여기저기서 울렸다.|뜻밖의 재주에 감탄하는 손뼉 소리가 여기저기서 울렸다.
0033_G2A3E1S0C1_KMA_000170|나무꾼은 큰 도끼를 휘둘렀습니다.|나무꾼은 큰 도끼를 휘둘렀습니다.
0033_G2A3E1S0C1_KMA_000171|새벽마다 뽑은 것이 테니스 운동장만한 판을 만들게 되었다.|새벽마다 뽑은 것이 테니스 운동장만한 판을 만들게 되었다.
0033_G2A3E1S0C1_KMA_000172|형은 매일매일 열심히 우물을 파기 시작했습니다.|형은 매일매일 열심히 우물을 파기 시작했습니다.
0033_G2A3E1S0C1_KMA_000173|삼세대 비엠더블유에는 세 가지의 타이어가 들어간다.|삼세대 비엠더블유에는 세 가지의 타이어가 들어간다.
0033_G2A3E1S0C1_KMA_000174|함경도에서 오랑캐를 몰아내달라고 요청했다.|함경도에서 오랑캐를 몰아내달라고 요청했다.
0033_G2A3E1S0C1_KMA_000175|작은 소리가 전달되어 큰 소리로 변합니다.|작은 소리가 전달되어 큰 소리로 변합니다.
0033_G2A3E1S0C1_KMA_000176|누구나 로봇을 조립할 수 있게 한 모듈이다.|누구나 로봇을 조립할 수 있게 한 모듈이다.
0033_G2A3E1S0C1_KMA_000177|몰라서 못하는 것이 아니라고 대담하게 말했다.|몰라서 못하는 것이 아니라고 대담하게 말했다.
0033_G2A3E1S0C1_KMA_000178|뇌에서 내린 명령을 우리 몸 구석구석까지 전달해요.|뇌에서 내린 명령을 우리 몸 구석구석까지 전달해요.
0033_G2A3E1S0C1_KMA_000179|냉기와 습기를 없애려 벽난로를 집에 설치했습니다.|냉기와 습기를 없애려 벽난로를 집에 설치했습니다.
0033_G2A3E1S0C1_KMA_000180|보기 힘들다는 돌고래를 보았습니다.|보기 힘들다는 돌고래를 보았습니다.
0033_G2A3E1S0C1_KMA_000181|도깨비가 유리병 속에 갇혔었다는 건 믿을 수 없어.|도깨비가 유리병 속에 갇혔었다는 건 믿을 수 없어.
0033_G2A3E1S0C1_KMA_000182|노벨은 인류 최초로 다이너마이트를 발명하게 된 것이에요.|노벨은 인류 최초로 다이너마이트를 발명하게 된 것이에요.
0033_G2A3E1S0C1_KMA_000183|두 개의 물체가 서로 닿아 비벼질 때 전기를 띠기 때문이야.|두 개의 물체가 서로 닿아 비벼질 때 전기를 띠기 때문이야.
0033_G2A3E1S0C1_KMA_000184|유대교는 유일신을 믿어요.|유대교는 유일신을 믿어요.
0033_G2A3E1S0C1_KMA_000185|특별공급 전체 평균 경쟁률의 두배다.|특별공급 전체 평균 경쟁률의 두배다.
0033_G2A3E1S0C1_KMA_000186|해체없이 활동을 해왔다.|해체없이 활동을 해왔다.
0033_G2A3E1S0C1_KMA_000187|배당률은 금일 낮게는 네배까지 올라갔다.|배당률은 금일 낮게는 네배까지 올라갔다.
0033_G2A3E1S0C1_KMA_000188|전기가 너무 신기한 것 같아요.|전기가 너무 신기한 것 같아요.
0033_G2A3E1S0C1_KMA_000189|한편 대통령은 곧이어 소규모 및 확대 정상회담을 갖는다.|한편 대통령은 곧이어 소규모 및 확대 정상회담을 갖는다.
0033_G2A3E1S0C1_KMA_000190|타슈켄트는 기원전부터 오아시스 촌락의 형태로 발달했다.|타슈켄트는 기원전부터 오아시스 촌락의 형태로 발달했다.
0033_G2A3E1S0C1_KMA_000191|십삼 세 소녀의 꿈은 끝없이 펼쳐졌다.|십삼 세 소녀의 꿈은 끝없이 펼쳐졌다.
0033_G2A3E1S0C1_KMA_000192|바다거북이 지나간 흔적이 꼭 바큇자국 같지?|바다거북이 지나간 흔적이 꼭 바큇자국 같지?
0033_G2A3E1S0C1_KMA_000193|땅을 조심스럽게 파서 알들을 옮겨 담았어.|땅을 조심스럽게 파서 알들을 옮겨 담았어.
